dtstart,dtend,dtstamp,organizer,uid,attendee,created,description,last-modified,location,sequence,status,summary,transp
"2023-12-20T12:00:00Z","2023-12-20T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323032322d302d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nPERRIOT ROMAIN\n\n(Updated :20/11/2023 10:36)","2023-11-20T09:36:00Z","C5","2140991356","","Archi-Sys1 Exam : TP2",""
"2023-11-13T14:30:00Z","2023-11-13T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32363636332d302d33","","1970-01-01T00:00:00Z","\n\n1ATP5\nBEIGNON D AGOSTINO LAURE\n\n(Updated :16/10/2023 18:51)","2023-10-16T16:51:00Z","B2","2140941391","","Anglais1 : TP5",""
"2023-12-13T09:00:00Z","2023-12-13T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739392d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nFREITAS ANTONIO\n\n(Updated :09/11/2023 16:18)","2023-11-09T15:18:00Z","C1bis","2140975858","","RLAN1 : TDA",""
"2023-12-20T09:00:00Z","2023-12-20T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303239332d302d33","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :09/11/2023 17:15)","2023-11-09T16:15:00Z","B3,C7","2140975915","","SAE14-TDB-PT",""
"2023-10-09T13:30:00Z","2023-10-09T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337392d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nPERRIOT ROMAIN\n\n(Updated :25/09/2023 17:09)","2023-09-25T15:09:00Z","B1bis","2140911049","","Web1 : TDC",""
"2023-12-22T09:00:00Z","2023-12-22T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739352d302d38","","1970-01-01T00:00:00Z","\n\n1ATDA\nCOURSIMAULT DAVID\n\n(Updated :09/11/2023 17:06)","2023-11-09T16:06:00Z","A6","2140975906","","Math-Trans1 : TDA",""
"2024-01-18T07:00:00Z","2024-01-18T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334362d302d39","","1970-01-01T00:00:00Z","\n\n1ATDC\nMATAR HOUSSEIN\n\n(Updated :19/12/2023 12:32)","2023-12-19T11:32:00Z","B3","2141033232","","Math-Trans1 : TDC",""
"2023-09-19T09:00:00Z","2023-09-19T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383533312d302d32","","1970-01-01T00:00:00Z","\n\n1A\nFREITAS ANTONIO\n\n(Updated :11/07/2023 17:10)","2023-07-11T15:10:00Z","A5-A5bis","2140801610","","Init-Rés1 : Cours",""
"2023-12-19T12:30:00Z","2023-12-19T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031312d302d3132","","1970-01-01T00:00:00Z","\n\n1ATP1\nSIGURET ARNAUD\n\n(Updated :19/12/2023 09:57)","2023-12-19T08:57:00Z","B6","2141033077","","Prog1 : TP1",""
"2023-09-15T09:00:00Z","2023-09-15T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383638342d302d31","","1970-01-01T00:00:00Z","\n\n1A\nJACQUET FREDERIQUE\n\n(Updated :07/07/2023 12:01)","2023-07-07T10:01:00Z","A5-A5bis","2140795541","","SAE11-Cours",""
"2023-12-19T08:00:00Z","2023-12-19T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036332d302d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nPERRIOT ROMAIN\n\n(Updated :09/11/2023 17:19)","2023-11-09T16:19:00Z","C5","2140975919","","Archi-Sys1 Exam : TP3",""
"2023-11-15T12:30:00Z","2023-11-15T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323032362d302d36","","1970-01-01T00:00:00Z","\n\n1ATP2\nHERNANDEZ SEBASTIEN\n\n(Updated :24/10/2023 13:48)","2023-10-24T11:48:00Z","C7","2140952608","","Init-Rés1 : TP2",""
"2023-09-13T06:00:00Z","2023-09-13T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334342d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nPERRIOT ROMAIN\n\n(Updated :12/09/2023 16:45)","2023-09-12T14:45:00Z","C5","2140892305","","Prog1 : TDC",""
"2024-01-16T15:00:00Z","2024-01-16T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nDELOS HUGO\n\n(Updated :27/11/2023 14:54)","2023-11-27T13:54:00Z","C1bis","2141001694","","Archi-Rés1 Exam : TP3",""
"2024-01-08T14:30:00Z","2024-01-08T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383931352d302d34","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :19/12/2023 11:52)","2023-12-19T10:52:00Z","B3,C1bis","2141033192","","SAE12-TDB-PT",""
"2023-12-06T07:00:00Z","2023-12-06T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d37363138342d302d31","","1970-01-01T00:00:00Z","\n\n1ATDC\nHABACHI OUSSAMA\n\n(Updated :09/11/2023 12:45)","2023-11-09T11:45:00Z","B3","2140975645","","SAE14-TDC",""
"2023-10-06T11:30:00Z","2023-10-06T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383839322d302d31","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :25/08/2023 13:10)","2023-08-25T11:10:00Z","B6,C1","2140866170","","SAE11-TDB-PT",""
"2023-10-17T08:00:00Z","2023-10-17T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837362d302d35","","1970-01-01T00:00:00Z","\n\n1ATDB\nJACQUET FREDERIQUE\n\n(Updated :28/09/2023 11:09)","2023-09-28T09:09:00Z","B3","2140915009","","Syst1 : TDB",""
"2024-01-09T09:00:00Z","2024-01-09T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837342d302d33","","1970-01-01T00:00:00Z","\n\n1ATDB\nFREITAS ANTONIO\n\n(Updated :27/11/2023 15:03)","2023-11-27T14:03:00Z","B8","2141001703","","RLAN1 : TDB",""
"2023-11-30T07:00:00Z","2023-11-30T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303531312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nBEIGNON D AGOSTINO LAURE\n\n(Updated :20/11/2023 10:39)","2023-11-20T09:39:00Z","B2","2140991359","","SAE14-TP1",""
"2023-11-08T09:00:00Z","2023-11-08T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323039332d302d33","","1970-01-01T00:00:00Z","\n\n1ATP3\nZAYENE MARIEM\n\n(Updated :07/11/2023 17:02)","2023-11-07T16:02:00Z","B8","2140973022","","Prog1 : TP3",""
"2024-01-29T08:00:00Z","2024-01-29T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33343437392d302d31","","1970-01-01T00:00:00Z","\n\n1A\nCOURSIMAULT DAVID\n\n(Updated :09/01/2024 10:13)","2024-01-09T09:13:00Z","A5-A5bis","2141063333","","Math-Num2 : Cours",""
"2023-10-17T13:30:00Z","2023-10-17T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383930302d302d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nGIRAUD NADINE\n\n(Updated :28/09/2023 11:31)","2023-09-28T09:31:00Z","B7","2140915031","","SAE11-TP2",""
"2024-01-30T12:30:00Z","2024-01-30T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33353134392d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nHABACHI OUSSAMA\n\n(Updated :08/01/2024 18:27)","2024-01-08T17:27:00Z","B3","2141062387","","Prog2 : TDB",""
"2023-11-27T09:00:00Z","2023-11-27T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837302d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nBENGANA FAYCAL\n\n(Updated :25/10/2023 11:47)","2023-10-25T09:47:00Z","A5bis","2140953927","","Math-Trans1 : TDB",""
"2023-11-10T12:30:00Z","2023-11-10T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313836372d302d3131","","1970-01-01T00:00:00Z","\n\n1ATDB\nCOURSIMAULT DAVID\n\n(Updated :13/10/2023 11:18)","2023-10-13T09:18:00Z","A8","2140936618","","Math-Signal1 : TDB",""
"2023-11-20T12:00:00Z","2023-11-20T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323230332d302d33","","1970-01-01T00:00:00Z","\n\n1ATP4\nCAPALLERA FLORENCE\n\n(Updated :31/10/2023 18:43)","2023-10-31T17:43:00Z","C1","2140963043","","Elec1 : TP4",""
"2023-10-10T08:00:00Z","2023-10-10T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031312d302d34","","1970-01-01T00:00:00Z","\n\n1ATP1\nSIGURET ARNAUD\n\n(Updated :03/10/2023 17:54)","2023-10-03T15:54:00Z","B6","2140922614","","Prog1 : TP1",""
"2023-11-23T12:30:00Z","2023-11-23T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383931342d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nFREITAS ANTONIO\n\n(Updated :31/10/2023 19:20)","2023-10-31T18:20:00Z","B3","2140963080","","SAE12-TDB",""
"2023-11-24T12:30:00Z","2023-11-24T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739352d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nCOURSIMAULT DAVID\n\n(Updated :31/10/2023 18:49)","2023-10-31T17:49:00Z","A8","2140963049","","Math-Trans1 : TDA",""
"2023-10-16T13:30:00Z","2023-10-16T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313738322d302d35","","1970-01-01T00:00:00Z","\n\n1ATDA\nGIRAUD NADINE\n\n(Updated :28/09/2023 11:26)","2023-09-28T09:26:00Z","B7","2140915026","","Com1 : TDA",""
"2023-12-07T12:30:00Z","2023-12-07T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303239332d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :09/11/2023 16:02)","2023-11-09T15:02:00Z","B3,B4","2140975842","","SAE14-TDB-PT",""
"2023-10-16T06:00:00Z","2023-10-16T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313836372d302d37","","1970-01-01T00:00:00Z","\n\n1ATDB\nCOURSIMAULT DAVID\n\n(Updated :09/10/2023 13:56)","2023-10-09T11:56:00Z","A5bis","2140931016","","Math-Signal1 : TDB",""
"2023-12-05T12:00:00Z","2023-12-05T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031392d302d31","","1970-01-01T00:00:00Z","\n\n1ATP2\nHERNANDEZ SEBASTIEN\n\n(Updated :09/11/2023 13:01)","2023-11-09T12:01:00Z","C7","2140975661","","Archi-Rés1 : TP2",""
"2023-10-06T06:00:00Z","2023-10-06T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739332d302d35","","1970-01-01T00:00:00Z","\n\n1ATDA\nMATAR HOUSSEIN\n\n(Updated :25/09/2023 11:14)","2023-09-25T09:14:00Z","A5bis","2140910694","","Math-Signal1 : TDA",""
"2024-01-16T09:00:00Z","2024-01-16T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313533342d302d34","","1970-01-01T00:00:00Z","\n\n1ATDB\nHABACHI OUSSAMA\n\n(Updated :18/12/2023 10:38)","2023-12-18T09:38:00Z","B8","2141031678","","SAE15-TDB",""
"2023-10-03T13:30:00Z","2023-10-03T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837332d302d34","","1970-01-01T00:00:00Z","\n\n1ATDB\nSIGURET ARNAUD\n\n(Updated :07/07/2023 13:33)","2023-07-07T11:33:00Z","B3","2140795633","","Prog1 : TDB",""
"2023-12-07T12:30:00Z","2023-12-07T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337382d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nHERNANDEZ SEBASTIEN\n\n(Updated :27/11/2023 15:22)","2023-11-27T14:22:00Z","C1bis","2141001722","","RLAN1 : TDC",""
"2023-10-27T07:00:00Z","2023-10-27T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323235392d302d33","","1970-01-01T00:00:00Z","\n\n1ATP4\nFREITAS ANTONIO\n\n(Updated :23/10/2023 18:04)","2023-10-23T16:04:00Z","C1bis","2140951424","","Init-Rés1 : TP4",""
"2023-10-20T11:30:00Z","2023-10-20T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35323439382d302d36","","1970-01-01T00:00:00Z","\n\n1ATDC\nFREITAS ANTONIO\n\n(Updated :28/09/2023 11:50)","2023-09-28T09:50:00Z","B8","2140915050","","Init-Rés1 : TDC",""
"2023-11-28T12:30:00Z","2023-11-28T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333335342d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\nFREITAS ANTONIO\n\n(Updated :14/11/2023 09:55)","2023-11-14T08:55:00Z","C5","2140982675","","Archi-Rés1 : TDC",""
"2023-09-27T11:30:00Z","2023-09-27T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35323930362d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nHERNANDEZ SEBASTIEN\n\n(Updated :25/09/2023 12:21)","2023-09-25T10:21:00Z","C1bis","2140910761","","SAE12-TP5",""
"2024-01-29T14:30:00Z","2024-01-29T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33353139302d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nBEIGNON D AGOSTINO LAURE\n\n(Updated :09/01/2024 10:28)","2024-01-09T09:28:00Z","B2","2141063348","","Anglais2 : TP1",""
"2023-12-15T09:00:00Z","2023-12-15T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36343938382d302d33","","1970-01-01T00:00:00Z","\n\n1ATDC\nHERNANDEZ SEBASTIEN\n\n(Updated :27/11/2023 12:49)","2023-11-27T11:49:00Z","C5","2141001569","","SAE12-TDC",""
"2023-12-18T14:30:00Z","2023-12-18T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034342d302d33","","1970-01-01T00:00:00Z","\n\n1ATP3\nBEIGNON D AGOSTINO LAURE\n\n(Updated :09/11/2023 16:59)","2023-11-09T15:59:00Z","B2","2140975899","","Anglais1 : TP3",""
"2024-01-18T12:30:00Z","2024-01-18T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38383331352d302d31","","1970-01-01T00:00:00Z","\n\n1ATP3\nPERRIOT ROMAIN\n\n(Updated :09/01/2024 15:59)","2024-01-09T14:59:00Z","C5","2141063679","","SAE15-TP3",""
"2023-12-11T12:30:00Z","2023-12-11T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739352d302d35","","1970-01-01T00:00:00Z","\n\n1ATDA\nCOURSIMAULT DAVID\n\n(Updated :09/11/2023 16:27)","2023-11-09T15:27:00Z","A6","2140975867","","Math-Trans1 : TDA",""
"2023-10-27T11:30:00Z","2023-10-27T12:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383839362d302d32","","1970-01-01T00:00:00Z","\n\n1ATP1\nJACQUET FREDERIQUE\n\n(Updated :10/10/2023 13:12)","2023-10-10T11:12:00Z","B8","2140932412","","SAE11-TP1",""
"2023-09-20T08:00:00Z","2023-09-20T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nSIGURET ARNAUD\n\n(Updated :25/08/2023 13:32)","2023-08-25T11:32:00Z","C5","2140866192","","Prog1 : TP1",""
"2023-09-21T08:00:00Z","2023-09-21T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336382d302d31","","1970-01-01T00:00:00Z","\n\n1ATDC\nBOUAYED AYMENE\n\n(Updated :10/10/2023 11:17)","2023-10-10T09:17:00Z","A5bis","2140932297","","Math-Signal1 : TDC",""
"2023-09-22T13:30:00Z","2023-09-22T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32373631312d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :18/09/2023 17:53)","2023-09-18T15:53:00Z","A5bis,C5","2140901013","","Soutien math/info",""
"2023-12-14T12:30:00Z","2023-12-14T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303239332d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :06/12/2023 09:26)","2023-12-06T08:26:00Z","B3,B4","2141014326","","SAE14-TDB-PT",""
"2023-12-04T12:30:00Z","2023-12-04T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323039332d302d39","","1970-01-01T00:00:00Z","\n\n1ATP3\nZAYENE MARIEM\n\n(Updated :28/11/2023 18:26)","2023-11-28T17:26:00Z","B6","2141003346","","Prog1 : TP3",""
"2023-10-16T08:00:00Z","2023-10-16T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313830302d302d35","","1970-01-01T00:00:00Z","\n\n1ATDA\nJACQUET FREDERIQUE\n\n(Updated :05/10/2023 18:44)","2023-10-05T16:44:00Z","B3","2140925544","","Syst1 : TDA",""
"2023-10-20T11:00:00Z","2023-10-20T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323032362d302d33","","1970-01-01T00:00:00Z","\n\n1ATP2\nHERNANDEZ SEBASTIEN\n\n(Updated :06/10/2023 16:43)","2023-10-06T14:43:00Z","C1bis","2140926863","","Init-Rés1 : TP2",""
"2023-12-19T15:00:00Z","2023-12-19T17:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031382d302d32","","1970-01-01T00:00:00Z","\n\n1ATP2\nGORDON NATHALIE\n\n(Updated :13/11/2023 13:03)","2023-11-13T12:03:00Z","Labo multimédia A105","2140981423","","Anglais1 : TP2",""
"2023-09-13T11:30:00Z","2023-09-13T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837332d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nSIGURET ARNAUD\n\n(Updated :10/07/2023 13:02)","2023-07-10T11:02:00Z","B3","2140799922","","Prog1 : TDB",""
"2023-10-17T06:00:00Z","2023-10-17T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313835342d302d35","","1970-01-01T00:00:00Z","\n\n1ATDB\nGIRAUD NADINE\n\n(Updated :28/09/2023 11:11)","2023-09-28T09:11:00Z","B7","2140915011","","Com1 : TDB",""
"2023-11-24T09:00:00Z","2023-11-24T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d37303031332d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\n\n(Updated :20/11/2023 10:05)","2023-11-20T09:05:00Z","A5bis,A5","2140991325","","SAE15-TDC-PT",""
"2023-11-23T14:30:00Z","2023-11-23T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323337372d302d36","","1970-01-01T00:00:00Z","\n\n1ATP4\nPERRIOT ROMAIN\n\n(Updated :14/11/2023 10:27)","2023-11-14T09:27:00Z","C5","2140982707","","Prog1 : TP4",""
"2023-09-12T11:30:00Z","2023-09-12T12:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32373639342d302d30","","1970-01-01T00:00:00Z","\n\n1A\nCAPALLERA FLORENCE\n\n(Updated :08/09/2023 12:56)","2023-09-08T10:56:00Z","A5-A5bis","2140886316","","Elec1 : Cours",""
"2023-11-17T07:00:00Z","2023-11-17T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036392d302d35","","1970-01-01T00:00:00Z","\n\n1ATP3\nIntervenant à préciser\n\n(Updated :20/11/2023 10:25)","2023-11-20T09:25:00Z","C7","2140991345","","Init-Rés1 : TP3",""
"2023-12-11T10:00:00Z","2023-12-11T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383637302d302d33","","1970-01-01T00:00:00Z","\n\n1A\nCOURSIMAULT DAVID\n\n(Updated :25/10/2023 11:49)","2023-10-25T09:49:00Z","A5-A5bis","2140953929","","Math-Trans1 : Cours",""
"2023-12-15T07:00:00Z","2023-12-15T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383930392d302d33","","1970-01-01T00:00:00Z","\n\n1ATDA\nHERNANDEZ SEBASTIEN\n\n(Updated :09/11/2023 16:43)","2023-11-09T15:43:00Z","B8","2140975883","","SAE12-TDA",""
"2023-10-11T11:30:00Z","2023-10-11T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393636302d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :06/10/2023 11:22)","2023-10-06T09:22:00Z","B6,B8","2140926542","","SAE13-TDB-PT",""
"2023-11-30T09:00:00Z","2023-11-30T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036342d302d32","","1970-01-01T00:00:00Z","\n\n1ATP3\nGIRAUD NADINE\n\n(Updated :23/11/2023 10:34)","2023-11-23T09:34:00Z","B7","2140995674","","Com1 : TP3",""
"2023-10-05T08:00:00Z","2023-10-05T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034302d302d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nJACQUET FREDERIQUE\n\n(Updated :25/08/2023 12:32)","2023-08-25T10:32:00Z","C5","2140866132","","Syst1 : TP2",""
"2023-10-24T11:30:00Z","2023-10-24T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36353336332d302d31","","1970-01-01T00:00:00Z","\n\n1ATP3\nGORDON NATHALIE\n\n(Updated :21/10/2023 13:33)","2023-10-21T11:33:00Z","Labo multimédia A105","2140948273","","Anglais1 : TP3",""
"2023-11-23T14:30:00Z","2023-11-23T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313532352d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :17/11/2023 09:49)","2023-11-17T08:49:00Z","C7,B3","2140986989","","SAE15-TDA-PT",""
"2024-01-16T15:00:00Z","2024-01-16T16:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d37363139332d342d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nHABACHI OUSSAMA\n\n(Updated :13/12/2023 11:38)","2023-12-13T10:38:00Z","B2","2141024538","","SAE14-TP5",""
"2023-12-06T08:00:00Z","2023-12-06T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323131372d302d31","","1970-01-01T00:00:00Z","\n\n1ATP3\nCAPALLERA FLORENCE\n\n(Updated :09/11/2023 12:48)","2023-11-09T11:48:00Z","C1","2140975648","","Telecom1 : TP3",""
"2023-09-19T11:30:00Z","2023-09-19T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739382d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nSIGURET ARNAUD\n\n(Updated :11/07/2023 17:09)","2023-07-11T15:09:00Z","B3","2140801609","","Prog1 : TDA",""
"2023-09-26T15:30:00Z","2023-09-26T17:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32373631312d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :25/09/2023 13:15)","2023-09-25T11:15:00Z","A5bis,C5","2140910815","","Soutien math/info",""
"2023-09-20T06:00:00Z","2023-09-20T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313836352d302d31","","1970-01-01T00:00:00Z","\n\n1ATDB\nHERNANDEZ SEBASTIEN\n\n(Updated :25/09/2023 12:19)","2023-09-25T10:19:00Z","B8","2140910759","","Init-Rés1 : TDB",""
"2023-09-26T15:30:00Z","2023-09-26T17:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35313132312d302d34","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :25/09/2023 13:15)","2023-09-25T11:15:00Z","B3,A6","2140910815","","Soutien math/info",""
"2023-11-06T14:30:00Z","2023-11-06T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36353336332d302d32","","1970-01-01T00:00:00Z","\n\n1ATP3\nGORDON NATHALIE\n\n(Updated :21/10/2023 13:33)","2023-10-21T11:33:00Z","Labo multimédia A105","2140948273","","Anglais1 : TP3",""
"2023-10-20T11:30:00Z","2023-10-20T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323337372d302d3133","","1970-01-01T00:00:00Z","\n\n1ATP4\nPERRIOT ROMAIN\n\n(Updated :05/10/2023 18:47)","2023-10-05T16:47:00Z","B3","2140925547","","Prog1 : TP4",""
"2023-12-05T14:30:00Z","2023-12-05T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336392d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\nMAYET KARINE\n\n(Updated :30/11/2023 17:08)","2023-11-30T16:08:00Z","A5bis","2141006148","","Gest_projet : TDC",""
"2023-09-20T08:00:00Z","2023-09-20T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313835322d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nJACQUET JEAN-PAUL\n\n(Updated :11/07/2023 17:13)","2023-07-11T15:13:00Z","A5bis","2140801613","","Archi-Sys1 : TDB",""
"2023-11-24T15:30:00Z","2023-11-24T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38333535312d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nCAPALLERA FLORENCE\n\n(Updated :15/11/2023 16:11)","2023-11-15T15:11:00Z","C5,A8","2140984491","","Soutien Télécoms",""
"2023-12-06T14:30:00Z","2023-12-06T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336332d302d34","","1970-01-01T00:00:00Z","\n\n1ATDC\nMAYET KARINE\n\n(Updated :20/11/2023 10:44)","2023-11-20T09:44:00Z","B7","2140991364","","PPP1 : TDC",""
"2024-01-30T14:30:00Z","2024-01-30T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33353130312d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nGORDON NATHALIE\n\n(Updated :08/01/2024 18:28)","2024-01-08T17:28:00Z","","2141062388","","Anglais2: TDB",""
